Title,Creator,Category,Tags,Synopsis,Confidence,Episode Number,Episode Date,Edition,Source URL,Secondary URLs,Episode Video URL,Episode Blog URL
10 Tips for Making Great Build Videos,Becky Stern,project,tutorial,10 Tips for Making Great Build Videos by Becky Stern.,high,41,2017-07-05,main,http://makezine.com/2014/03/27/beckystips/,,https://youtube.com/watch?v=aXU6oSJ8vLQ,https://www.makerprojectlab.com/pixie-power-maker-update-41/
Hydrodipping 3D Prints,Ruiz Bros.,tip,3d-printing,Hydrodipping 3D Prints.,high,41,2017-07-05,main,https://learn.adafruit.com/hydro-dip-3d-prints,,https://youtube.com/watch?v=aXU6oSJ8vLQ,https://www.makerprojectlab.com/pixie-power-maker-update-41/
MagPi Issue 59,,tip,raspberry-pi,Raspberry Pi official magazine publication.,high,41,2017-07-05,main,https://www.raspberrypi.org/magpi/issues/59/,,https://youtube.com/watch?v=aXU6oSJ8vLQ,https://www.makerprojectlab.com/pixie-power-maker-update-41/
Raspi Online Interactive GPIO Reference,,tip,raspberry-pi,Raspi Online Interactive GPIO Reference.,high,41,2017-07-05,main,https://pinout.xyz/,,https://youtube.com/watch?v=aXU6oSJ8vLQ,https://www.makerprojectlab.com/pixie-power-maker-update-41/
Red/Blue 3D Art with Photoshop Tutorial,Josh Ellingson,tip,tutorial; photography,Red/Blue 3D Art with Photoshop Tutorial.,high,41,2017-07-05,main,http://ellingson.cc/news/2017/6/29/redblue-3d-art-with-photoshop,http://boingboing.net/2017/07/03/how-to-create-impressive-red-a.html,https://youtube.com/watch?v=aXU6oSJ8vLQ,https://www.makerprojectlab.com/pixie-power-maker-update-41/
Buy the Record,,tip,,Tip: Buy the Record,low,41,2017-07-05,main,http://alohascrewdriver.bigcartel.com/product/above-snakes-7-inch,,https://youtube.com/watch?v=aXU6oSJ8vLQ,https://www.makerprojectlab.com/pixie-power-maker-update-41/
Fish Hammer Actuation Device,neilmendoza,project,instructables; mechanical; robotics,"instructables, mechanical project: Fish Hammer Actuation Device",high,40,2017-06-28,main,https://www.instructables.com/id/Fish-Hammer-Actuation-Device/,,https://youtube.com/watch?v=jz5V__Rvzyc,https://www.makerprojectlab.com/revenge-fish-maker-update-40/
Twisting Zip-Ties to Cut Them (via Make),,tip,fabric,Tip on fabric: Twisting Zip-Ties to Cut Them (via Make),high,40,2017-06-28,main,https://www.youtube.com/watch?v=aqIJcgxEZMQ,,https://youtube.com/watch?v=jz5V__Rvzyc,https://www.makerprojectlab.com/revenge-fish-maker-update-40/
Vanlife,,tip,,Vanlife.,low,40,2017-06-28,main,,,https://youtube.com/watch?v=jz5V__Rvzyc,https://www.makerprojectlab.com/revenge-fish-maker-update-40/
Invention,,tip,,Invention.,low,40,2017-06-28,main,,,https://youtube.com/watch?v=jz5V__Rvzyc,https://www.makerprojectlab.com/revenge-fish-maker-update-40/
Fidget Spinner,,tip,,Fidget Spinner.,low,40,2017-06-28,main,,,https://youtube.com/watch?v=jz5V__Rvzyc,https://www.makerprojectlab.com/revenge-fish-maker-update-40/
Makerspace,,tip,,Makerspace.,low,40,2017-06-28,main,,,https://youtube.com/watch?v=jz5V__Rvzyc,https://www.makerprojectlab.com/revenge-fish-maker-update-40/
Science,,tip,,Science.,low,40,2017-06-28,main,,,https://youtube.com/watch?v=jz5V__Rvzyc,https://www.makerprojectlab.com/revenge-fish-maker-update-40/
Slow Dance – A Frame that Slows Down Time,,project,kinetic-art,kinetic-art project: Slow Dance – A Frame that Slows Down Time,high,39,2017-06-21,main,https://www.kickstarter.com/projects/xercyn/slow-dance-a-frame-that-slows-down-time,,https://youtube.com/watch?v=YQIdBOZ5G0c,https://www.makerprojectlab.com/slow-motion/
SLOMO (Slow Motion) Frame,jollifactory,project,instructables; kinetic-art; robotics,"instructables, kinetic-art project: SLOMO (Slow Motion) Frame",high,39,2017-06-21,main,https://www.instructables.com/id/IKEA-Frame-Hack-SLOMO-Slow-Motion-Frame/,,https://youtube.com/watch?v=YQIdBOZ5G0c,https://www.makerprojectlab.com/slow-motion/
SLOMO Tindie Kit,,project,,Project: SLOMO Tindie Kit,low,39,2017-06-21,main,https://www.tindie.com/products/Nick64/jf-slomo-slow-motion-frame-diy-kit/,,https://youtube.com/watch?v=YQIdBOZ5G0c,https://www.makerprojectlab.com/slow-motion/
TimeFrame - a Time Portal to Put on Your Desk.,cubic-print,project,instructables; kinetic-art,"instructables, kinetic-art project: TimeFrame - a Time Portal to Put on Your Desk.",high,39,2017-06-21,main,https://www.instructables.com/id/TimeFrame-a-Time-Portal-to-Put-on-Your-Desk/,,https://youtube.com/watch?v=YQIdBOZ5G0c,https://www.makerprojectlab.com/slow-motion/
TimeFrame Kit,,project,kinetic-art,kinetic-art project: TimeFrame Kit,high,39,2017-06-21,main,http://www.cubic-print.com/TimeFrame,,https://youtube.com/watch?v=YQIdBOZ5G0c,https://www.makerprojectlab.com/slow-motion/
Zip Tie Lampshade,mikeasaurus,project,fabric; instructables; lighting,"fabric, instructables project: Zip Tie Lampshade",high,39,2017-06-21,main,https://www.instructables.com/id/Zip-Tie-Lampshade/,,https://youtube.com/watch?v=YQIdBOZ5G0c,https://www.makerprojectlab.com/slow-motion/
Rocker Switch Wall,,project,,Project: Rocker Switch Wall,low,39,2017-06-21,main,http://imgur.com/a/pgJrA,,https://youtube.com/watch?v=YQIdBOZ5G0c,https://www.makerprojectlab.com/slow-motion/
http://konkludenz.de/wippschalterwand/,,project,,Resource: http://konkludenz.de/wippschalterwand/...,low,39,2017-06-21,main,http://konkludenz.de/wippschalterwand/,,https://youtube.com/watch?v=YQIdBOZ5G0c,https://www.makerprojectlab.com/slow-motion/
https://www.thingiverse.com/search/page:1?sort=relevant&q=rocker+switch&type=things&subjects=&grades=&standards=&license=&category_id=&dwh=9594a1b474b034,,project,3d-printing,Resource: https://www.thingiverse.com/search/page:1?sort=rel...,high,39,2017-06-21,main,https://www.thingiverse.com/search/page:1?sort=relevant&q=rocker+switch&type=things&subjects=&grades=&standards=&license=&category_id=&dwh=9594a1b474b034,,https://youtube.com/watch?v=YQIdBOZ5G0c,https://www.makerprojectlab.com/slow-motion/
MagnoGrip on Amazon,,project,,Project: MagnoGrip on Amazon,low,39,2017-06-21,main,https://www.amazon.com/MagnoGrip-311-090-Magnetic-Wristband/dp/B000WU9LCQ/ctmakerupdate-20,,https://youtube.com/watch?v=YQIdBOZ5G0c,https://www.makerprojectlab.com/slow-motion/
MagnoGrip Review,,project,hand-tools; assembly; magnetic; wearables,Magnetic wristband for holding small metal fasteners during assembly and craft work.,high,39,2017-06-21,main,http://kk.org/cooltools/magnogrip/,,https://youtube.com/watch?v=YQIdBOZ5G0c,https://www.makerprojectlab.com/slow-motion/
Laura Kampf Shop Tips #1 // Wood Branding without a Branding Iron,,tip,tutorial; woodworking,Laura Kampf Shop Tips #1 // Wood Branding without a Branding Iron.,high,39,2017-06-21,main,https://youtu.be/3K4J7yn7ga0,,https://youtube.com/watch?v=YQIdBOZ5G0c,https://www.makerprojectlab.com/slow-motion/
http://makezine.com/2017/06/09/tips-of-the-week-3/,,tip,,Weekly workshop tips and techniques from Make: magazine.,high,39,2017-06-21,main,http://makezine.com/2017/06/09/tips-of-the-week-3/,,https://youtube.com/watch?v=YQIdBOZ5G0c,https://www.makerprojectlab.com/slow-motion/
Adafruit 128x64 OLED Bonnet for Raspberry Pi,,tip,led; raspberry-pi,Adafruit 128x64 OLED Bonnet for Raspberry Pi.,high,39,2017-06-21,main,https://www.adafruit.com/product/3531,,https://youtube.com/watch?v=YQIdBOZ5G0c,https://www.makerprojectlab.com/slow-motion/
Zoetrope Fidget Spinner,JON-A-TRON,project,gaming; instructables; raspberry-pi,"gaming, instructables project: Zoetrope Fidget Spinner",high,37,2017-06-07,main,https://www.instructables.com/id/Zoetrope-Fidget-Spinner/,,https://youtube.com/watch?v=n0y1_eKFUlw,https://www.makerprojectlab.com/zoetrope-fidget-spinner-maker-update-37/
Storm Glass - the Weather Forecasting Lamp That Simulates Real Weather Conditions!,The Modern Inventor,project,instructables; lighting,"instructables, lighting project: Storm Glass - the Weather Forecasting Lamp That Simulates Real Weather Conditions!",high,37,2017-06-07,main,https://www.instructables.com/id/Storm-Glass-the-Weather-Forecasting-Lamp-That-Simu/,,https://youtube.com/watch?v=n0y1_eKFUlw,https://www.makerprojectlab.com/zoetrope-fidget-spinner-maker-update-37/
Component Creatures,randofo,project,instructables,instructables project: Component Creatures,high,37,2017-06-07,main,https://www.instructables.com/id/Component-Creatures/,,https://youtube.com/watch?v=n0y1_eKFUlw,https://www.makerprojectlab.com/zoetrope-fidget-spinner-maker-update-37/
Hakko FX-901 Soldering Iron,,project,soldering,Hakko FX-901 Soldering Iron.,high,37,2017-06-07,main,https://www.amazon.com/Hakko-FX-901-Cordless-Soldering-Iron/dp/B00FZPUA28/ctmakerupdate-20,,https://youtube.com/watch?v=n0y1_eKFUlw,https://www.makerprojectlab.com/zoetrope-fidget-spinner-maker-update-37/
Tom Sachs Travel Kit (submitted,Andrew Cavette),tip,,Tip: Tom Sachs Travel Kit (submitted,low,37,2017-06-07,main,https://www.instagram.com/p/BUtz4TvgzA3/,,https://youtube.com/watch?v=n0y1_eKFUlw,https://www.makerprojectlab.com/zoetrope-fidget-spinner-maker-update-37/
Pi Camera Focal Length Adjustment Tool,,tip,photography,Pi Camera Focal Length Adjustment Tool.,high,37,2017-06-07,main,https://www.adafruit.com/product/3518,,https://youtube.com/watch?v=n0y1_eKFUlw,https://www.makerprojectlab.com/zoetrope-fidget-spinner-maker-update-37/
Adafruit PiOLED - 128x32 Monochrome OLED Add-on for Raspberry Pi,,tip,led; raspberry-pi,Adafruit PiOLED - 128x32 Monochrome OLED Add-on for Raspberry Pi.,high,37,2017-06-07,main,https://www.adafruit.com/product/3527,,https://youtube.com/watch?v=n0y1_eKFUlw,https://www.makerprojectlab.com/zoetrope-fidget-spinner-maker-update-37/
NeoPixel Truck Risers,,project,led; neopixel; vehicles; lighting,Vehicle wheel risers with NeoPixel LED lighting.,high,36,2017-05-31,main,https://learn.adafruit.com/3d-printed-truck-risers-with-neopixel-leds/overview,,https://youtube.com/watch?v=eJX_iOJbAX0,https://www.makerprojectlab.com/quantified-hamster/
https://www.youtube.com/watch?v=1QY6nZaLJlc,,project,tutorial; diy,DIY video content on YouTube.,low,36,2017-05-31,main,https://www.youtube.com/watch?v=1QY6nZaLJlc,,https://youtube.com/watch?v=eJX_iOJbAX0,https://www.makerprojectlab.com/quantified-hamster/
Quantified Hamster,John Mueller,project,arduino; sensor; robotics; biometric,Hamster wheel with Arduino pedometer tracking.,high,36,2017-05-31,main,http://hackaday.com/2017/05/20/pedometer-for-calorie-conscious-hamster-owners/,,https://youtube.com/watch?v=eJX_iOJbAX0,https://www.makerprojectlab.com/quantified-hamster/
http://www.shareyourrepair.com/2017/05/arduino-hamster-wheel-pedometer.html,,project,arduino,Resource: http://www.shareyourrepair.com/2017/05/arduino-ham...,high,36,2017-05-31,main,http://www.shareyourrepair.com/2017/05/arduino-hamster-wheel-pedometer.html,,https://youtube.com/watch?v=eJX_iOJbAX0,https://www.makerprojectlab.com/quantified-hamster/
Make a Kaleidoscope,randofo,project,optical; art; craft,DIY kaleidoscope craft project.,high,36,2017-05-31,main,https://www.instructables.com/id/Make-a-Kaleidoscope/,,https://youtube.com/watch?v=eJX_iOJbAX0,https://www.makerprojectlab.com/quantified-hamster/
Robert Larson 800-2875 Plastic Center Finder,,project,acrylic; hand-tools,"acrylic, hand-tools project: Robert Larson 800-2875 Plastic Center Finder",high,36,2017-05-31,main,https://www.amazon.com/gp/product/B000CD1T0A/ctmakerupdate-20,,https://youtube.com/watch?v=eJX_iOJbAX0,https://www.makerprojectlab.com/quantified-hamster/
Make: review,Sean Michael Ragan,project,hand-tools,Tool review published on Make: magazine.,high,36,2017-05-31,main,http://makezine.com/2011/04/26/tool-review-robert-larson-800-2875-center-finder/,,https://youtube.com/watch?v=eJX_iOJbAX0,https://www.makerprojectlab.com/quantified-hamster/
ABC: Basic Connections - The Essential Book for Makers,Alberto Piganti,tip,,"Tip on community, reference: ABC: Basic Connections - The Essential Book for Makers",high,36,2017-05-31,main,https://www.kickstarter.com/projects/pighixxx/abc-basic-connections-the-essential-book-for-maker,,https://youtube.com/watch?v=eJX_iOJbAX0,https://www.makerprojectlab.com/quantified-hamster/
Book preview on Hackaday,,tip,,Tip on reference: Book preview on Hackaday,high,36,2017-05-31,main,http://hackaday.com/2017/05/24/first-look-at-abc-basic-connections/,,https://youtube.com/watch?v=eJX_iOJbAX0,https://www.makerprojectlab.com/quantified-hamster/
MagPi 58,,tip,raspberry-pi,Raspberry Pi official magazine publication.,high,36,2017-05-31,main,https://www.raspberrypi.org/magpi/issues/58/,,https://youtube.com/watch?v=eJX_iOJbAX0,https://www.makerprojectlab.com/quantified-hamster/
"Make an Autonomous ""Follow Me"" Cooler Made",Hacker House,project,robotics,"robotics project: Make an Autonomous ""Follow Me"" Cooler Made",high,35,2017-05-24,main,https://www.hackster.io/hackerhouse/make-an-autonomous-follow-me-cooler-7ca8bc?ref=featured,,https://www.makerprojectlab.com/perfect-summer-robot-maker-update-35/,https://www.makerprojectlab.com/perfect-summer-robot-maker-update-35/
Flamethrower Skateboard,mikeasaurus,project,vehicles; props; arduino,Skateboard with flamethrower propulsion effects.,high,34,2017-05-17,main,https://www.instructables.com/id/Flamethrower-Skateboard/,,https://youtube.com/watch?v=Uq64f63KnIs,https://www.makerprojectlab.com/fire-skateboard-maker-update-34/
Telepresence Robot,randofo,project,robotics; camera; mobile-robot; electronics,Remote-controlled telepresence robot platform.,high,34,2017-05-17,main,https://www.instructables.com/id/Telepresence-Robot-2/,,https://youtube.com/watch?v=Uq64f63KnIs,https://www.makerprojectlab.com/fire-skateboard-maker-update-34/
https://www.youtube.com/watch?v=YjfkxZTUndw,,project,tutorial,Video content on YouTube platform.,low,34,2017-05-17,main,https://www.youtube.com/watch?v=YjfkxZTUndw,,https://youtube.com/watch?v=Uq64f63KnIs,https://www.makerprojectlab.com/fire-skateboard-maker-update-34/
Canvas Military Tool Bag,,project,fabric,Canvas Military Tool Bag.,high,34,2017-05-17,main,http://kk.org/cooltools/canvas-military-tool-bag/,,https://youtube.com/watch?v=Uq64f63KnIs,https://www.makerprojectlab.com/fire-skateboard-maker-update-34/
Buy it and support the show,,project,,Product purchase link to support the show.,low,34,2017-05-17,main,https://www.amazon.com/exec/obidos/ASIN/B000BFJE8S/ctmakerupdate-20,,https://youtube.com/watch?v=Uq64f63KnIs,https://www.makerprojectlab.com/fire-skateboard-maker-update-34/
Makedo Toolkit for Cardboard Construction,,tip,cardboard; construction-toy; kids-making,Makedo Toolkit for Cardboard Construction.,high,34,2017-05-17,main,https://www.adafruit.com/product/3285,,https://youtube.com/watch?v=Uq64f63KnIs,https://www.makerprojectlab.com/fire-skateboard-maker-update-34/
Makedo Scru Add-On Pack,,tip,craft; building; cardboard; kids,Makedo construction system for creative play.,high,34,2017-05-17,main,https://www.adafruit.com/product/3510,,https://youtube.com/watch?v=Uq64f63KnIs,https://www.makerprojectlab.com/fire-skateboard-maker-update-34/
New MAKE is out,,tip,,New MAKE is out.,low,34,2017-05-17,main,,,https://youtube.com/watch?v=Uq64f63KnIs,https://www.makerprojectlab.com/fire-skateboard-maker-update-34/
Bob Clagett Light Saber,,project,cosplay; props; led; electronics,DIY light saber prop with LED effects.,high,33,2017-05-10,main,https://www.youtube.com/watch?v=a0d-wT6YS4w,,https://youtube.com/watch?v=cU0wms1T0Uw,https://www.makerprojectlab.com/cnc-sky-iris-maker-update-33/
Remote Effects Trigger Box,John Park,project,adafruit,adafruit project: Remote Effects Trigger Box,high,33,2017-05-10,main,https://learn.adafruit.com/remote-effects-trigger,,https://youtube.com/watch?v=cU0wms1T0Uw,https://www.makerprojectlab.com/cnc-sky-iris-maker-update-33/
Bernz-O-Matic ST2200T Micro Flame Butane Torch Kit,,project,electronics; soldering; hand-tools; heat-tools,"Micro flame butane torch kit with attachments for heat shrinking, soldering, and rope work.",high,33,2017-05-10,main,http://kk.org/cooltools/bernz-o-matic-micro-flame-butane-torch-kit/,,https://youtube.com/watch?v=cU0wms1T0Uw,https://www.makerprojectlab.com/cnc-sky-iris-maker-update-33/
Buy on Amazon,,project,hand-tools,Amazon product link for workshop tools.,low,33,2017-05-10,main,https://www.amazon.com/exec/obidos/ASIN/B000PS9TQI/ctmakerupdate-20,,https://youtube.com/watch?v=cU0wms1T0Uw,https://www.makerprojectlab.com/cnc-sky-iris-maker-update-33/
Beckys comment on Pulse Amped,,tip,electronics; arduino,Electronics and sensor product from Adafruit.,high,33,2017-05-10,main,https://www.adafruit.com/product/1093,,https://youtube.com/watch?v=cU0wms1T0Uw,https://www.makerprojectlab.com/cnc-sky-iris-maker-update-33/
Boxes.py (via Jordan Bunker),,tip,design-tool; laser-cutting; cad; parametric,Tool for generating parametric cardboard boxes.,high,33,2017-05-10,main,http://www.festi.info/boxes.py/,,https://youtube.com/watch?v=cU0wms1T0Uw,https://www.makerprojectlab.com/cnc-sky-iris-maker-update-33/
New MagPi with Google HAT,,tip,raspberry-pi,Raspberry Pi official magazine publication.,high,33,2017-05-10,main,https://www.raspberrypi.org/magpi/google-aiy-voice-magpi-57/,,https://youtube.com/watch?v=cU0wms1T0Uw,https://www.makerprojectlab.com/cnc-sky-iris-maker-update-33/
Download Issue #57 as PDF,,tip,raspberry-pi,Tip on raspberry-pi: Download Issue #57 as PDF,high,33,2017-05-10,main,https://www.raspberrypi.org/magpi/issues/57/,,https://youtube.com/watch?v=cU0wms1T0Uw,https://www.makerprojectlab.com/cnc-sky-iris-maker-update-33/
